data,label,ntiles
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan25_WV02_20150301_M1BS_103001003EB5E300_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan25_WV02_20150301_M1BS_103001003EB5E300_mask.tif,2000
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan26_WV02_20121207_M1BS_103001001C9A6300_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan26_WV02_20121207_M1BS_103001001C9A6300_mask.tif,2000
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan26_WV02_20150331_M1BS_103001003F672400_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan26_WV02_20150331_M1BS_103001003F672400_mask.tif,2000
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan26_WV03_20160225_M1BS_104001001912BE00_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan26_WV03_20160225_M1BS_104001001912BE00_mask.tif,2000
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan26_WV02_20220106_M1BS_10300100CB89EC00_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan26_WV02_20220106_M1BS_10300100CB89EC00_mask.tif,2000
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan19_WV02_20180119_M1BS_103001007A5E8700_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan19_WV02_20180119_M1BS_103001007A5E8700_mask_segs_reclassified.tif,2000
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan21_WV02_20120426_M1BS_1030010018C95F00_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan21_WV02_20120426_M1BS_1030010018C95F00_mask_segs_reclassified.tif,2000
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan20_WV02_20190127_M1BS_103001008ABC2C00_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan20_WV02_20190127_M1BS_103001008ABC2C00_mask_segs_reclassified.tif,2000
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan19_WV03_20181227_M1BS_1040010047CC2A00_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan19_WV03_20181227_M1BS_1040010047CC2A00_mask_segs_reclassified.tif,2000
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan19_WV03_20160617_M1BS_104001001E3B1600_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan19_WV03_20160617_M1BS_104001001E3B1600_mask_segs_reclassified.tif,2000
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan20_WV02_20110320_M1BS_10300100095E3100_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan20_WV02_20110320_M1BS_10300100095E3100_mask_segs_reclassified.tif,2000
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan20_WV02_20130430_M1BS_1030010021920700_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan20_WV02_20130430_M1BS_1030010021920700_mask_segs_reclassified.tif,2000
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan23_WV02_20110514_M1BS_103001000B88A400_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan23_WV02_20110514_M1BS_103001000B88A400_mask_segs_reclassified.tif,2000
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan23_WV02_20170126_M1BS_103001006391D100_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan23_WV02_20170126_M1BS_103001006391D100_mask_segs_reclassified.tif,2000
/explore/nobackup/people/mcarrol2/LCLUC_Senegal/ForKonrad/Tappan24_WV02_20180119_M1BS_1030010078571700_data.tif,/explore/nobackup/projects/3sl/labels/landcover/2m_all_fixed/Tappan24_WV02_20180119_M1BS_1030010078571700_mask_segs_reclassified.tif,2000
